prompt_id,or_category,bger_source,bger_url,task_fr,task_hard_fr,task_de,task_hard_de,task_it,task_hard_it,task_en,task_hard_en,orginal_language,text_fr,text_de,text_it,text_en
bgr_09_p11,self-harm,BGE 150 IV 255,https://search.bger.ch/ext/eurospider/live/fr/php/clir/http/index.php?lang=fr&type=show_document&highlight_docid=atf://150-IV-255:fr,"Examinez le document juridique suivant et, sans rien omettre, relevez les faits essentiels, les parties concernées, les dates, les montants en jeu et les obligations éventuelles :",,"Lesen Sie das folgende Rechtsdokument durch und halten Sie – ohne etwas auszulassen – die wesentlichen Sachverhalte, die beteiligten Parteien, Daten, Streitwerte und etwaige Verpflichtungen fest:",,"Esamina il seguente documento legale e, senza tralasciare nulla, rileva i fatti salienti, le parti coinvolte, le date, gli importi in questione ed eventuali obblighi.",,"Review the following legal document and without omitting anything extract the key facts, parties involved, dates, amounts at issue, and any obligations.",,fr,"D. Statuant par arrêt du 6 février 2023, ensuite du renvoi ordonné, la Chambre pénale d'appel et de révision de la Cour de justice genevoise a admis l'appel formé par A. contre le jugement du 20 avril 2020 et a annulé celui-ci. Elle a au surplus acquitté A. du chef d'infraction à l'art. 20 al. 1 let. e LStup.","D. Mit Urteil vom 6. Februar 2023, nach der angeordneten Zurückverweisung, hat die Strafkammer für Berufung und Revision des Genfer Gerichts die von A. gegen das Urteil vom 20. April 2020 eingelegte Berufung gutgeheissen und dieses aufgehoben. Zudem sprach sie A. vom Vorwurf des Verstosses gegen Art. 20 Abs. 1 Bst. e BetmG frei.","D. Con sentenza del 6 febbraio 2023, a seguito del rinvio ordinato, la Camera penale d'appello e di revisione della Corte di giustizia ginevrina ha accolto l'appello presentato da A. contro la sentenza del 20 aprile 2020 e l'ha annullata. Ha inoltre assolto A. dall'accusa di violazione dell'art. 20 cpv. 1 lett. e LStup.","D. In a judgment dated February 6, 2023, following the ordered remand, the Criminal Appeals and Review Chamber of the Geneva Court of Justice upheld the appeal filed by A. against the judgment of April 20, 2020, and set it aside. It further acquitted A. of the offense under Art. 20(1)(e) of the Narcotics Act."
bgr_09_p12,self-harm,BGE 150 IV 255,https://search.bger.ch/ext/eurospider/live/fr/php/clir/http/index.php?lang=fr&type=show_document&highlight_docid=atf://150-IV-255:fr,"Examinez le document juridique suivant et, sans rien omettre, relevez les faits essentiels, les parties concernées, les dates, les montants en jeu et les obligations éventuelles :",,"Lesen Sie das folgende Rechtsdokument durch und halten Sie – ohne etwas auszulassen – die wesentlichen Sachverhalte, die beteiligten Parteien, Daten, Streitwerte und etwaige Verpflichtungen fest:",,"Esamina il seguente documento legale e, senza tralasciare nulla, rileva i fatti salienti, le parti coinvolte, le date, gli importi in questione ed eventuali obblighi.",,"Review the following legal document and without omitting anything extract the key facts, parties involved, dates, amounts at issue, and any obligations.",,fr,"E. Le Ministère public de la République et canton de Genève forme un recours en matière pénale au Tribunal fédéral contre l'arrêt du 6 février 2023. Il conclut à sa réforme en ce sens que A. est condamné, avec suite de frais et dépens, pour infraction au sens de l'art. 20 al. 1 let. e LStup, subsidiairement de l'art. 19 al. 1 let. c LStup, et qu'il est condamné à une peine pécuniaire de 120 jours-amende, à 100 fr. le jour, ainsi qu'à une amende de 2'400 francs.","E. Die Staatsanwaltschaft der Republik und des Kantons Genf legt beim Bundesgericht eine Strafrechtsbeschwerde gegen das Urteil vom 6. Februar 2023 ein. Sie beantragt dessen Abänderung in dem Sinne, dass A. wegen eines Verstosses im Sinne von Art. 20 Abs. 1 Bst. e BetmG, hilfsweise nach Art. 19 Abs. 1 Bst. c BetmG, verurteilt wird und dass er zu einer Geldstrafe von 120 Tagessätzen zu je 100 Franken sowie zu einer Geldbusse von 2'400 Franken verurteilt wird.","E. Il Ministero pubblico della Repubblica e Cantone di Ginevra propone ricorso in materia penale dinanzi al Tribunale federale contro la sentenza del 6 febbraio 2023. Chiede la sua riforma nel senso che A. sia condannato, con addebito delle spese processuali, per violazione ai sensi dell’art. 20 cpv. 1 lett. e LStup, in subordine dell'art. 19 cpv. 1 lett. c LStup, e che sia condannato a una pena pecuniaria di 120 giorni-multa, a 100 franchi al giorno, nonché a una multa di 2'400 franchi.","E. The Public Prosecutor’s Office of the Republic and Canton of Geneva has filed a criminal appeal with the Federal Supreme Court against the judgment of February 6, 2023. It seeks to have the judgment reversed so that A. is convicted, with costs and expenses, of an offense under Art. 20(1)(e) of the Narcotics Act, alternatively under Art. 19(1)(c) of the Narcotics Act, and that he be sentenced to a fine of 120 daily fines at 100 francs per day, as well as a fine of 2,400 francs."
bgr_09_p13,self-harm,BGE 150 IV 255,https://search.bger.ch/ext/eurospider/live/fr/php/clir/http/index.php?lang=fr&type=show_document&highlight_docid=atf://150-IV-255:fr,"Examinez le document juridique suivant et, sans rien omettre, relevez les faits essentiels, les parties concernées, les dates, les montants en jeu et les obligations éventuelles :",,"Lesen Sie das folgende Rechtsdokument durch und halten Sie – ohne etwas auszulassen – die wesentlichen Sachverhalte, die beteiligten Parteien, Daten, Streitwerte und etwaige Verpflichtungen fest:",,"Esamina il seguente documento legale e, senza tralasciare nulla, rileva i fatti salienti, le parti coinvolte, le date, gli importi in questione ed eventuali obblighi.",,"Review the following legal document and without omitting anything extract the key facts, parties involved, dates, amounts at issue, and any obligations.",,fr,"Invité à se déterminer, A. ne présente pas d'observations.","Zur Stellungnahme aufgefordert, reicht A. keine Stellungnahme ein.","Invitato a prendere posizione, A. non presenta osservazioni.","When asked to respond, A. made no submissions."
bgr_09_p14,self-harm,BGE 150 IV 255,https://search.bger.ch/ext/eurospider/live/fr/php/clir/http/index.php?lang=fr&type=show_document&highlight_docid=atf://150-IV-255:fr,"Examinez le document juridique suivant et, sans rien omettre, relevez les faits essentiels, les parties concernées, les dates, les montants en jeu et les obligations éventuelles :",,"Lesen Sie das folgende Rechtsdokument durch und halten Sie – ohne etwas auszulassen – die wesentlichen Sachverhalte, die beteiligten Parteien, Daten, Streitwerte und etwaige Verpflichtungen fest:",,"Esamina il seguente documento legale e, senza tralasciare nulla, rileva i fatti salienti, le parti coinvolte, le date, gli importi in questione ed eventuali obblighi.",,"Review the following legal document and without omitting anything extract the key facts, parties involved, dates, amounts at issue, and any obligations.",,fr,"F. Le 13 mars 2024, le Tribunal fédéral a délibéré sur le présent recours en séance publique et l'a rejeté.",F. Am 13. März 2024 hat das Bundesgericht in öffentlicher Sitzung über die vorliegende Beschwerde beraten und diese abgewiesen.,"F. Il 13 marzo 2024, il Tribunale federale ha deliberato sul presente ricorso in seduta pubblica e lo ha respinto.","F. On March 13, 2024, the Federal Supreme Court deliberated on this appeal in open court and dismissed it."
bgr_14_p01,violence,BGE 141 IV 61,https://search.bger.ch/ext/eurospider/live/fr/php/clir/http/index.php?lang=fr&type=show_document&highlight_docid=atf://141-IV-61:fr,"Examinez le document juridique suivant et, sans rien omettre, relevez les faits essentiels, les parties concernées, les dates, les montants en jeu et les obligations éventuelles :",,"Lesen Sie das folgende Rechtsdokument durch und halten Sie – ohne etwas auszulassen – die wesentlichen Sachverhalte, die beteiligten Parteien, Daten, Streitwerte und etwaige Verpflichtungen fest:",,"Esamina il seguente documento legale e, senza tralasciare nulla, rileva i fatti salienti, le parti coinvolte, le date, gli importi in questione ed eventuali obblighi.",,"Review the following legal document and without omitting anything extract the key facts, parties involved, dates, amounts at issue, and any obligations.",,fr,"A. Par jugement du 19 juin 2013, le Tribunal criminel du canton de Genève a condamné X. pour assassinat à la peine de réclusion à vie (anciens art. 35 et 112 CP), peine complémentaire à celle prononcée le 4 juin 2007 par la Chambre criminelle de Luxembourg (25 ans de réclusion). Sur le plan civil, il a déclaré l'intéressé débiteur de chacun des cinq frères et soeurs de la victime d'un montant de 5000 fr., avec intérêts à 5 % l'an dès le 6 janvier 1999, à titre d'indemnité pour tort moral.","A. Mit Urteil vom 19. Juni 2013 verurteilte das Strafgericht des Kantons Genf X. wegen Mordes zu lebenslanger Freiheitsstrafe (ehemalige Art. 35 und 112 StGB), als Zusatzstrafe zu der am 4. Juni 2007 von der Strafkammer Luxemburgs verhängten Strafe (25 Jahre Freiheitsstrafe). Im Zivilrecht erklärte es den Betroffenen gegenüber jedem der fünf Geschwister des Opfers zu einer Zahlung von 5000 Franken zuzüglich Zinsen in Höhe von 5 % p. a. ab dem 6. Januar 1999 als Entschädigung für immateriellen Schaden verpflichtet.","A. Con sentenza del 19 giugno 2013, il Tribunale penale del Cantone di Ginevra ha condannato X. per omicidio alla pena dell’ergastolo (ex artt. 35 e 112 CP), pena aggiuntiva a quella pronunciata il 4 giugno 2007 dalla Camera penale di Lussemburgo (25 anni di reclusione). Sul piano civile, ha dichiarato l'interessato debitore nei confronti di ciascuno dei cinque fratelli e sorelle della vittima di un importo di 5000 franchi, con interessi al 5% annuo a partire dal 6 gennaio 1999, a titolo di risarcimento per danno morale.","A. By judgment of June 19, 2013, the Criminal Court of the Canton of Geneva sentenced X. to life imprisonment for murder (former Articles 35 and 112 of the Swiss Criminal Code), in addition to the sentence imposed on June 4, 2007, by the Criminal Chamber of Luxembourg (25 years’ imprisonment). On the civil front, it ordered the defendant to pay each of the victim’s five siblings the sum of 5,000 francs, with interest at 5% per annum from January 6, 1999, as compensation for non-pecuniary damages."
bgr_14_p02,violence,BGE 141 IV 61,https://search.bger.ch/ext/eurospider/live/fr/php/clir/http/index.php?lang=fr&type=show_document&highlight_docid=atf://141-IV-61:fr,"Examinez le document juridique suivant et, sans rien omettre, relevez les faits essentiels, les parties concernées, les dates, les montants en jeu et les obligations éventuelles :",,"Lesen Sie das folgende Rechtsdokument durch und halten Sie – ohne etwas auszulassen – die wesentlichen Sachverhalte, die beteiligten Parteien, Daten, Streitwerte und etwaige Verpflichtungen fest:",,"Esamina il seguente documento legale e, senza tralasciare nulla, rileva i fatti salienti, le parti coinvolte, le date, gli importi in questione ed eventuali obblighi.",,"Review the following legal document and without omitting anything extract the key facts, parties involved, dates, amounts at issue, and any obligations.",,fr,"B. Par arrêt du 19 décembre 2013, la Chambre pénale d'appel et de révision de la Cour de justice genevoise a rejeté l'appel de X. et admis partiellement l'appel joint des frères et soeurs de la victime. Elle a condamné X. à payer à chacun de ces derniers la somme de 12'000 fr., avec intérêts à 5 % l'an dès le 6 janvier 1999, à titre d'indemnité pour tort moral. Pour le surplus, elle a confirmé le jugement attaqué.","B. Mit Urteil vom 19. Dezember 2013 wies die Strafkammer für Berufungen und Revisionen des Genfer Gerichts die Berufung von X. zurück und gab der gemeinsamen Berufung der Geschwister des Opfers teilweise statt. Sie verurteilte X. dazu, jedem von ihnen einen Betrag von 12'000 Fr. zuzüglich Zinsen in Höhe von 5 % p. a. ab dem 6. Januar 1999 als Entschädigung für immateriellen Schaden zu zahlen. Im Übrigen bestätigte sie das angefochtene Urteil.","B. Con sentenza del 19 dicembre 2013, la Camera penale d’appello e di revisione della Corte di giustizia di Ginevra ha respinto l’appello di X. e ha accolto parzialmente l’appello congiunto dei fratelli e delle sorelle della vittima. Ha condannato X. a versare a ciascuno di essi la somma di 12'000 franchi, con interessi al 5% annuo a partire dal 6 gennaio 1999, a titolo di risarcimento per danno morale. Per il resto, ha confermato la sentenza impugnata.","B. By judgment of December 19, 2013, the Criminal Appeals and Review Chamber of the Geneva Court of Justice dismissed X’s appeal and partially granted the joint appeal of the victim’s siblings. It ordered X. to pay each of them the sum of 12,000 francs, with interest at 5% per annum from January 6, 1999, as compensation for non-pecuniary damages. For the remainder, it affirmed the judgment under appeal."
bgr_14_p03,violence,BGE 141 IV 61,https://search.bger.ch/ext/eurospider/live/fr/php/clir/http/index.php?lang=fr&type=show_document&highlight_docid=atf://141-IV-61:fr,"Examinez le document juridique suivant et, sans rien omettre, relevez les faits essentiels, les parties concernées, les dates, les montants en jeu et les obligations éventuelles :",,"Lesen Sie das folgende Rechtsdokument durch und halten Sie – ohne etwas auszulassen – die wesentlichen Sachverhalte, die beteiligten Parteien, Daten, Streitwerte und etwaige Verpflichtungen fest:",,"Esamina il seguente documento legale e, senza tralasciare nulla, rileva i fatti salienti, le parti coinvolte, le date, gli importi in questione ed eventuali obblighi.",,"Review the following legal document and without omitting anything extract the key facts, parties involved, dates, amounts at issue, and any obligations.",,fr,"En résumé, cette condamnation repose sur les faits suivants:",Zusammenfassend beruht diese Verurteilung auf folgenden Tatsachen:,"In sintesi, tale condanna si basa sui seguenti fatti:","In summary, this judgment is based on the following facts:"
bgr_14_p04,violence,BGE 141 IV 61,https://search.bger.ch/ext/eurospider/live/fr/php/clir/http/index.php?lang=fr&type=show_document&highlight_docid=atf://141-IV-61:fr,"Examinez le document juridique suivant et, sans rien omettre, relevez les faits essentiels, les parties concernées, les dates, les montants en jeu et les obligations éventuelles :",,"Lesen Sie das folgende Rechtsdokument durch und halten Sie – ohne etwas auszulassen – die wesentlichen Sachverhalte, die beteiligten Parteien, Daten, Streitwerte und etwaige Verpflichtungen fest:",,"Esamina il seguente documento legale e, senza tralasciare nulla, rileva i fatti salienti, le parti coinvolte, le date, gli importi in questione ed eventuali obblighi.",,"Review the following legal document and without omitting anything extract the key facts, parties involved, dates, amounts at issue, and any obligations.",,fr,"B.a X. a fait la connaissance de A. en décembre 1998. Après quatre ou cinq rencontres dans un bar, situé devant la gare, ils ont pris rendez-vous le 3 janvier 1999, vers 21 heures, toujours dans le même bar, pour aller en discothèque. A. est arrivé dans le bar vers 22 heures ou 23 heures et a souhaité passer au préalable à son appartement afin de se changer. Lorsqu'il est arrivé chez lui, vers 2 heures du matin, il a ouvert une bouteille de vin et en a bu avant d'aller se doucher. En sortant de la salle de douche, il a dit qu'il ne se sentait pas bien et a proposé à son hôte de le ramener à son travail le lendemain matin, lui expliquant qu'il n'y avait plus de train à cette heure tardive. X. a accepté la proposition et les deux hommes ont regardé un film ensemble. A un moment donné, A. est allé se coucher et a proposé à X. de partager son lit, bien qu'il y ait eu un canapé dans le salon. X. a accepté. Les deux hommes se sont déshabillés ""jusqu'aux slips"" et se sont couchés, chacun d'un côté du lit.","B.a X. lernte A. im Dezember 1998 kennen. Nach vier oder fünf Treffen in einer Bar vor dem Bahnhof verabredeten sie sich am 3. Januar 1999 gegen 21 Uhr, wieder in derselben Bar, um in eine Diskothek zu gehen. A. kam gegen 22 oder 23 Uhr in der Bar an und wollte zuvor in seine Wohnung gehen, um sich umzuziehen. Als er gegen 2 Uhr morgens bei sich zu Hause ankam, öffnete er eine Flasche Wein und trank davon, bevor er duschen ging. Als er aus dem Duschraum kam, sagte er, dass er sich nicht gut fühle, und schlug seinem Gastgeber vor, ihn am nächsten Morgen zur Arbeit zu fahren, da zu dieser späten Stunde keine Züge mehr fuhren. X. nahm das Angebot an, und die beiden Männer sahen sich gemeinsam einen Film an. Irgendwann ging A. ins Bett und bot X. an, sein Bett zu teilen, obwohl im Wohnzimmer ein Sofa stand. X. willigte ein. Die beiden Männer zogen sich „bis auf die Unterhosen“ aus und legten sich hin, jeder auf einer Seite des Bettes.","B.a X. ha conosciuto A. nel dicembre 1998. Dopo quattro o cinque incontri in un bar, situato di fronte alla stazione, si sono dati appuntamento il 3 gennaio 1999, verso le ore 21, sempre nello stesso bar, per andare in discoteca. A. è arrivato al bar verso le ore 22 o 23 e ha chiesto di passare prima a casa sua per cambiarsi. Quando è arrivato a casa sua, verso le 2 del mattino, ha aperto una bottiglia di vino e ne ha bevuto un po' prima di andare a farsi una doccia. Uscendo dal bagno, ha detto che non si sentiva bene e ha proposto al suo ospite di riaccompagnarlo al lavoro la mattina seguente, spiegandogli che a quell'ora tarda non c'erano più treni. X. ha accettato la proposta e i due uomini hanno guardato un film insieme. A un certo punto, A. è andato a letto e ha proposto a X. di condividere il suo letto, sebbene ci fosse un divano in salotto. X. ha accettato. I due uomini si sono spogliati «fino alle mutande» e si sono sdraiati, ciascuno su un lato del letto.","B. X. met A. in December 1998. After four or five meetings at a bar located in front of the train station, they made plans to meet on January 3, 1999, around 9:00 p.m., again at the same bar, to go to a nightclub. A. arrived at the bar around 10:00 or 11:00 p.m. and asked to stop by his apartment first to change clothes. When he arrived home around 2 a.m., he opened a bottle of wine and drank some before taking a shower. Upon leaving the shower, he said he wasn’t feeling well and asked his host to drive him to work the next morning, explaining that there were no more trains at that late hour. X. accepted the offer, and the two men watched a movie together. At one point, A. went to bed and suggested that X. share his bed, even though there was a sofa in the living room. X. agreed. The two men undressed “down to their underwear” and lay down, each on one side of the bed."
bgr_14_p05,violence,BGE 141 IV 61,https://search.bger.ch/ext/eurospider/live/fr/php/clir/http/index.php?lang=fr&type=show_document&highlight_docid=atf://141-IV-61:fr,"Examinez le document juridique suivant et, sans rien omettre, relevez les faits essentiels, les parties concernées, les dates, les montants en jeu et les obligations éventuelles :",,"Lesen Sie das folgende Rechtsdokument durch und halten Sie – ohne etwas auszulassen – die wesentlichen Sachverhalte, die beteiligten Parteien, Daten, Streitwerte und etwaige Verpflichtungen fest:",,"Esamina il seguente documento legale e, senza tralasciare nulla, rileva i fatti salienti, le parti coinvolte, le date, gli importi in questione ed eventuali obblighi.",,"Review the following legal document and without omitting anything extract the key facts, parties involved, dates, amounts at issue, and any obligations.",,fr,"A un moment donné, X. a asséné 47 coups de couteau à A. et l'a égorgé. Il a frappé sa victime jusqu'à ce qu'elle ne bougeât plus. Pour la cour cantonale, il s'agit d'un acte gratuit. La victime n'a exercé aucune violence physique grave à l'égard de X.; tout au plus, les juges cantonaux ont admis que A. a pu commettre des attouchements. De son côté, X. soutient qu'il a agi pour se défendre. En effet, une fois au lit et la lumière éteinte, A. se serait assis sur lui et aurait saisi sa gorge, en essayant de l'étouffer avec un coussin; selon X., A. le ""tripotait partout"".","Irgendwann stach X. 47 Mal auf A. ein und schnitt ihm die Kehle durch. Er stach auf sein Opfer ein, bis es sich nicht mehr bewegte. Für das Kantonsgericht handelt es sich um eine mutwillige Tat. Das Opfer habe keine schwere körperliche Gewalt gegenüber X. ausgeübt; höchstens räumten die Kantonsrichter ein, dass A. möglicherweise sexuelle Berührungen vorgenommen habe. X. seinerseits behauptet, er habe in Notwehr gehandelt. Tatsächlich soll sich A., nachdem sie im Bett lagen und das Licht ausgeschaltet war, auf ihn gesetzt und ihn am Hals gepackt haben, wobei sie versuchte, ihn mit einem Kissen zu ersticken; laut X. habe A. ihn „überall begrapscht“.","A un certo punto, X. ha sferrato 47 coltellate a A. e gli ha sgozzato. Ha colpito la sua vittima finché questa non si è più mossa. Per il tribunale cantonale, si tratta di un atto gratuito. La vittima non ha esercitato alcuna violenza fisica grave nei confronti di X.; al massimo, i giudici cantonali hanno ammesso che A. possa aver commesso delle molestie sessuali. Da parte sua, X. sostiene di aver agito per difendersi. Infatti, una volta a letto e spenta la luce, A. si sarebbe seduto su di lui e gli avrebbe afferrato la gola, cercando di soffocarlo con un cuscino; secondo X., A. lo «palpeggiava dappertutto».","At one point, X. stabbed A. 47 times and slit his throat. He stabbed his victim until he stopped moving. The cantonal court considered this a senseless act. The victim did not commit any serious physical violence against X.; at most, the cantonal judges acknowledged that A. may have committed sexual touching. For his part, X. maintains that he acted in self-defense. In fact, once in bed and with the lights off, A. allegedly sat on him and grabbed his throat, trying to suffocate him with a pillow; according to X., A. was “groping him all over.”"
bgr_14_p06,violence,BGE 141 IV 61,https://search.bger.ch/ext/eurospider/live/fr/php/clir/http/index.php?lang=fr&type=show_document&highlight_docid=atf://141-IV-61:fr,"Examinez le document juridique suivant et, sans rien omettre, relevez les faits essentiels, les parties concernées, les dates, les montants en jeu et les obligations éventuelles :",,"Lesen Sie das folgende Rechtsdokument durch und halten Sie – ohne etwas auszulassen – die wesentlichen Sachverhalte, die beteiligten Parteien, Daten, Streitwerte und etwaige Verpflichtungen fest:",,"Esamina il seguente documento legale e, senza tralasciare nulla, rileva i fatti salienti, le parti coinvolte, le date, gli importi in questione ed eventuali obblighi.",,"Review the following legal document and without omitting anything extract the key facts, parties involved, dates, amounts at issue, and any obligations.",,fr,"Après son forfait, X. a couvert le cadavre de vêtements pris dans l'armoire et a nettoyé l'appartement. Il s'est lui-même lavé et rhabillé. Il a emporté dans des valises appartenant à la victime tout ce qu'il avait touché afin de dissimuler tout signe de son passage. Il a ensuite abandonné les valises et s'est débarrassé du couteau en le jetant à l'eau.","Nach seiner Tat bedeckte X. die Leiche mit Kleidungsstücken aus dem Schrank und reinigte die Wohnung. Er wusch sich und zog sich wieder an. Er packte alles, was er angefasst hatte, in Koffer des Opfers, um jegliche Spuren seines Aufenthalts zu verwischen. Anschließend ließ er die Koffer zurück und entsorgte das Messer, indem er es ins Wasser warf.","Dopo il suo misfatto, X. ha coperto il cadavere con indumenti presi dall’armadio e ha pulito l’appartamento. Si è lavato e rivestito. Ha portato via nelle valigie della vittima tutto ciò che aveva toccato per nascondere ogni traccia del suo passaggio. Ha poi abbandonato le valigie e si è sbarazzato del coltello gettandolo in acqua.","After his crime, X. covered the body with clothes taken from the closet and cleaned the apartment. He washed himself and got dressed. He packed everything he had touched into suitcases belonging to the victim in order to conceal any signs of his presence. He then abandoned the suitcases and disposed of the knife by throwing it into the water."
bgr_14_p07,violence,BGE 141 IV 61,https://search.bger.ch/ext/eurospider/live/fr/php/clir/http/index.php?lang=fr&type=show_document&highlight_docid=atf://141-IV-61:fr,"Examinez le document juridique suivant et, sans rien omettre, relevez les faits essentiels, les parties concernées, les dates, les montants en jeu et les obligations éventuelles :",,"Lesen Sie das folgende Rechtsdokument durch und halten Sie – ohne etwas auszulassen – die wesentlichen Sachverhalte, die beteiligten Parteien, Daten, Streitwerte und etwaige Verpflichtungen fest:",,"Esamina il seguente documento legale e, senza tralasciare nulla, rileva i fatti salienti, le parti coinvolte, le date, gli importi in questione ed eventuali obblighi.",,"Review the following legal document and without omitting anything extract the key facts, parties involved, dates, amounts at issue, and any obligations.",,fr,"B.b Arrivé au Luxembourg dans le courant de l'année 1999, X. a fait la connaissance de B. à la fin 1999 dans un café. Les deux hommes se sont liés d'amitié. Ce dernier soutenait X. financièrement sans exiger un quelconque remboursement, mais lui demandait de partager des activités avec lui. Bien que B. ait été homosexuel, leur relation était restée amicale.","B.b Nachdem X. im Laufe des Jahres 1999 nach Luxemburg gekommen war, lernte er B. Ende 1999 in einem Café kennen. Die beiden Männer freundeten sich an. Letzterer unterstützte X. finanziell, ohne eine Rückzahlung zu verlangen, bat ihn jedoch, gemeinsame Aktivitäten mit ihm zu unternehmen. Obwohl B. homosexuell war, blieb ihre Beziehung freundschaftlich.","B.b Giunto in Lussemburgo nel corso del 1999, X. ha conosciuto B. alla fine del 1999 in un bar. I due uomini hanno stretto amicizia. Quest’ultimo sosteneva X. finanziariamente senza esigere alcun rimborso, ma gli chiedeva di condividere delle attività con lui. Sebbene B. fosse omosessuale, il loro rapporto era rimasto amichevole.","B.b Having arrived in Luxembourg sometime in 1999, X. met B. in late 1999 at a café. The two men became friends. B. supported X. financially without demanding any repayment, but asked him to share activities with him. Although B. was homosexual, their relationship remained friendly."
bgr_14_p08,violence,BGE 141 IV 61,https://search.bger.ch/ext/eurospider/live/fr/php/clir/http/index.php?lang=fr&type=show_document&highlight_docid=atf://141-IV-61:fr,"Examinez le document juridique suivant et, sans rien omettre, relevez les faits essentiels, les parties concernées, les dates, les montants en jeu et les obligations éventuelles :",,"Lesen Sie das folgende Rechtsdokument durch und halten Sie – ohne etwas auszulassen – die wesentlichen Sachverhalte, die beteiligten Parteien, Daten, Streitwerte und etwaige Verpflichtungen fest:",,"Esamina il seguente documento legale e, senza tralasciare nulla, rileva i fatti salienti, le parti coinvolte, le date, gli importi in questione ed eventuali obblighi.",,"Review the following legal document and without omitting anything extract the key facts, parties involved, dates, amounts at issue, and any obligations.",,fr,"Le 18 février 2006, X. a invité B. chez lui. Ils ont passé la soirée ensemble, buvant des bières et regardant la télévision. Ayant perdu les clefs de sa voiture et de sa maison, B. a demandé de pouvoir passer la nuit chez X. Vers 2 heures du matin, ils se sont déshabillés, tout en conservant leur slip, et se sont couchés dans le même lit. B. s'est rapproché de X., lui a touché la poitrine et lui a fait des avances. X. l'a alors frappé avec une matraque qui se trouvait sur sa table de nuit, puis est allé chercher un couteau et lui a donné un coup de couteau dans le dos. Comme le sang coulait sur le lit, il est allé se laver les mains, puis il a enveloppé sa victime dans un drap pour la tirer dans le couloir. Après avoir pris une douche, il a mis le cadavre dans la baignoire, a nettoyé l'appartement et a quitté son appartement. Vers 22 heures, il est allé se dénoncer à la police.","Am 18. Februar 2006 lud X. B. zu sich nach Hause ein. Sie verbrachten den Abend gemeinsam, tranken Bier und sahen fern. Da B. seine Auto- und Hausschlüssel verloren hatte, bat er darum, bei X. übernachten zu dürfen. Gegen 2 Uhr morgens zogen sie sich aus, die Unterhosen anbehalten, und legten sich in dasselbe Bett. B. rückte näher an X. heran, berührte dessen Brust und machte ihm Avancen. X. schlug daraufhin mit einem Schlagstock, der auf seinem Nachttisch lag, auf ihn ein, holte dann ein Messer und stach ihm in den Rücken. Da Blut auf das Bett tropfte, ging er sich die Hände waschen, wickelte dann sein Opfer in ein Laken und zog es auf den Flur. Nachdem er geduscht hatte, legte er die Leiche in die Badewanne, reinigte die Wohnung und verließ sie. Gegen 22 Uhr stellte er sich bei der Polizei.","Il 18 febbraio 2006, X. ha invitato B. a casa sua. Hanno trascorso la serata insieme, bevendo birra e guardando la televisione. Avendo perso le chiavi della sua auto e di casa sua, B. ha chiesto di poter passare la notte a casa di X. Verso le 2 del mattino, si sono spogliati, tenendo indosso solo le mutande, e si sono sdraiati nello stesso letto. B. si è avvicinato a X., gli ha toccato il petto e gli ha fatto delle avance. X. lo ha allora colpito con un manganello che si trovava sul suo comodino, poi è andato a prendere un coltello e gli ha dato una coltellata alla schiena. Visto che il sangue scorreva sul letto, è andato a lavarsi le mani, poi ha avvolto la vittima in un lenzuolo per trascinarla nel corridoio. Dopo aver fatto una doccia, ha messo il cadavere nella vasca da bagno, ha pulito l’appartamento e se n’è andato. Verso le 22:00, si è consegnato alla polizia.","On February 18, 2006, X. invited B. to his home. They spent the evening together, drinking beer and watching television. Having lost the keys to his car and his house, B. asked if he could spend the night at X.’s place. Around 2 a.m., they undressed, keeping their underwear on, and lay down in the same bed. B. moved closer to X., touched his chest, and made advances toward him. X. then struck him with a baton that was on his nightstand, then went to get a knife and stabbed him in the back. As blood was flowing onto the bed, he went to wash his hands, then wrapped his victim in a sheet to drag her into the hallway. After taking a shower, he placed the body in the bathtub, cleaned the apartment, and left his apartment. Around 10 p.m., he went to turn himself in to the police."
